country_iso3,data_year,fiscal_year,income_group_code,income_group
TLS,2009,FY11,LM,Lower middle income
TLS,2010,FY12,LM,Lower middle income
TLS,2011,FY13,LM,Lower middle income
TLS,2012,FY14,LM,Lower middle income
TLS,2013,FY15,LM,Lower middle income
TLS,2014,FY16,LM,Lower middle income
TLS,2015,FY17,LM,Lower middle income
TLS,2016,FY18,LM,Lower middle income
TLS,2017,FY19,LM,Lower middle income
TLS,2018,FY20,LM,Lower middle income
TLS,2019,FY21,LM,Lower middle income
TLS,2020,FY22,LM,Lower middle income
TLS,2021,FY23,LM,Lower middle income
TLS,2022,FY24,LM,Lower middle income
TLS,2023,FY25,LM,Lower middle income
TLS,2024,FY26,LM,Lower middle income
TLS,2025,FY27,LM,Lower middle income
TON,1987,FY89,LM,Lower middle income
TON,1988,FY90,LM,Lower middle income
TON,1989,FY91,LM,Lower middle income
TON,1990,FY92,LM,Lower middle income
TON,1991,FY93,LM,Lower middle income
TON,1992,FY94,LM,Lower middle income
TON,1993,FY95,LM,Lower middle income
TON,1994,FY96,LM,Lower middle income
TON,1995,FY97,LM,Lower middle income
TON,1996,FY98,LM,Lower middle income
TON,1997,FY99,LM,Lower middle income
TON,1998,FY00,LM,Lower middle income
TON,1999,FY01,LM,Lower middle income
TON,2000,FY02,LM,Lower middle income
TON,2001,FY03,LM,Lower middle income
TON,2002,FY04,LM,Lower middle income
TON,2003,FY05,LM,Lower middle income
TON,2004,FY06,LM,Lower middle income
TON,2005,FY07,LM,Lower middle income
TON,2006,FY08,LM,Lower middle income
TON,2007,FY09,LM,Lower middle income
TON,2008,FY10,LM,Lower middle income
TON,2009,FY11,LM,Lower middle income
TON,2010,FY12,LM,Lower middle income
TON,2011,FY13,LM,Lower middle income
TON,2012,FY14,UM,Upper middle income
TON,2013,FY15,UM,Upper middle income
TON,2014,FY16,UM,Upper middle income
TON,2015,FY17,LM,Lower middle income
TON,2016,FY18,UM,Upper middle income
TON,2017,FY19,UM,Upper middle income
TON,2018,FY20,UM,Upper middle income
TON,2019,FY21,UM,Upper middle income
TON,2020,FY22,UM,Upper middle income
TON,2021,FY23,UM,Upper middle income
TON,2022,FY24,UM,Upper middle income
TON,2023,FY25,UM,Upper middle income
TON,2024,FY26,UM,Upper middle income
TON,2025,FY27,UM,Upper middle income
TTO,1987,FY89,UM,Upper middle income
TTO,1988,FY90,UM,Upper middle income
TTO,1989,FY91,UM,Upper middle income
TTO,1990,FY92,UM,Upper middle income
TTO,1991,FY93,UM,Upper middle income
TTO,1992,FY94,UM,Upper middle income
TTO,1993,FY95,UM,Upper middle income
TTO,1994,FY96,UM,Upper middle income
TTO,1995,FY97,UM,Upper middle income
TTO,1996,FY98,UM,Upper middle income
TTO,1997,FY99,UM,Upper middle income
TTO,1998,FY00,UM,Upper middle income
TTO,1999,FY01,UM,Upper middle income
TTO,2000,FY02,UM,Upper middle income
TTO,2001,FY03,UM,Upper middle income
TTO,2002,FY04,UM,Upper middle income
TTO,2003,FY05,UM,Upper middle income
TTO,2004,FY06,UM,Upper middle income
TTO,2005,FY07,UM,Upper middle income
TTO,2006,FY08,H,High income
TTO,2007,FY09,H,High income
TTO,2008,FY10,H,High income
TTO,2009,FY11,H,High income
TTO,2010,FY12,H,High income
TTO,2011,FY13,H,High income
TTO,2012,FY14,H,High income
TTO,2013,FY15,H,High income
TTO,2014,FY16,H,High income
TTO,2015,FY17,H,High income
TTO,2016,FY18,H,High income
TTO,2017,FY19,H,High income
TTO,2018,FY20,H,High income
TTO,2019,FY21,H,High income
TTO,2020,FY22,H,High income
TTO,2021,FY23,H,High income
TTO,2022,FY24,H,High income
TTO,2023,FY25,H,High income
TTO,2024,FY26,H,High income
TTO,2025,FY27,H,High income
TUN,1987,FY89,LM,Lower middle income
TUN,1988,FY90,LM,Lower middle income
TUN,1989,FY91,LM,Lower middle income
TUN,1990,FY92,LM,Lower middle income
TUN,1991,FY93,LM,Lower middle income
TUN,1992,FY94,LM,Lower middle income
TUN,1993,FY95,LM,Lower middle income
TUN,1994,FY96,LM,Lower middle income
TUN,1995,FY97,LM,Lower middle income
TUN,1996,FY98,LM,Lower middle income
TUN,1997,FY99,LM,Lower middle income
TUN,1998,FY00,LM,Lower middle income
TUN,1999,FY01,LM,Lower middle income
TUN,2000,FY02,LM,Lower middle income
TUN,2001,FY03,LM,Lower middle income
TUN,2002,FY04,LM,Lower middle income
TUN,2003,FY05,LM,Lower middle income
TUN,2004,FY06,LM,Lower middle income
TUN,2005,FY07,LM,Lower middle income
TUN,2006,FY08,LM,Lower middle income
TUN,2007,FY09,LM,Lower middle income
TUN,2008,FY10,LM,Lower middle income
TUN,2009,FY11,LM,Lower middle income
TUN,2010,FY12,UM,Upper middle income
TUN,2011,FY13,UM,Upper middle income
TUN,2012,FY14,UM,Upper middle income
TUN,2013,FY15,UM,Upper middle income
TUN,2014,FY16,UM,Upper middle income
TUN,2015,FY17,LM,Lower middle income
TUN,2016,FY18,LM,Lower middle income
TUN,2017,FY19,LM,Lower middle income
TUN,2018,FY20,LM,Lower middle income
TUN,2019,FY21,LM,Lower middle income
TUN,2020,FY22,LM,Lower middle income
TUN,2021,FY23,LM,Lower middle income
TUN,2022,FY24,LM,Lower middle income
TUN,2023,FY25,LM,Lower middle income
TUN,2024,FY26,LM,Lower middle income
TUN,2025,FY27,LM,Lower middle income
TUR,1987,FY89,LM,Lower middle income
TUR,1988,FY90,LM,Lower middle income
TUR,1989,FY91,LM,Lower middle income
TUR,1990,FY92,LM,Lower middle income
TUR,1991,FY93,LM,Lower middle income
TUR,1992,FY94,LM,Lower middle income
TUR,1993,FY95,LM,Lower middle income
TUR,1994,FY96,LM,Lower middle income
TUR,1995,FY97,LM,Lower middle income
TUR,1996,FY98,LM,Lower middle income
TUR,1997,FY99,UM,Upper middle income
TUR,1998,FY00,UM,Upper middle income
TUR,1999,FY01,LM,Lower middle income
TUR,2000,FY02,UM,Upper middle income
TUR,2001,FY03,LM,Lower middle income
TUR,2002,FY04,LM,Lower middle income
TUR,2003,FY05,LM,Lower middle income
TUR,2004,FY06,UM,Upper middle income
TUR,2005,FY07,UM,Upper middle income
TUR,2006,FY08,UM,Upper middle income
TUR,2007,FY09,UM,Upper middle income
TUR,2008,FY10,UM,Upper middle income
TUR,2009,FY11,UM,Upper middle income
TUR,2010,FY12,UM,Upper middle income
TUR,2011,FY13,UM,Upper middle income
TUR,2012,FY14,UM,Upper middle income
TUR,2013,FY15,UM,Upper middle income
TUR,2014,FY16,UM,Upper middle income
TUR,2015,FY17,UM,Upper middle income
TUR,2016,FY18,UM,Upper middle income
TUR,2017,FY19,UM,Upper middle income
TUR,2018,FY20,UM,Upper middle income
TUR,2019,FY21,UM,Upper middle income
TUR,2020,FY22,UM,Upper middle income
TUR,2021,FY23,UM,Upper middle income
TUR,2022,FY24,UM,Upper middle income
TUR,2023,FY25,UM,Upper middle income
TUR,2024,FY26,UM,Upper middle income
TUR,2025,FY27,UM,Upper middle income
TUV,2009,FY11,LM,Lower middle income
TUV,2010,FY12,LM,Lower middle income
TUV,2011,FY13,UM,Upper middle income
TUV,2012,FY14,UM,Upper middle income
TUV,2013,FY15,UM,Upper middle income
TUV,2014,FY16,UM,Upper middle income
TUV,2015,FY17,UM,Upper middle income
TUV,2016,FY18,UM,Upper middle income
TUV,2017,FY19,UM,Upper middle income
TUV,2018,FY20,UM,Upper middle income
TUV,2019,FY21,UM,Upper middle income
TUV,2020,FY22,UM,Upper middle income
TUV,2021,FY23,UM,Upper middle income
TUV,2022,FY24,UM,Upper middle income
TUV,2023,FY25,UM,Upper middle income
TUV,2024,FY26,UM,Upper middle income
TUV,2025,FY27,UM,Upper middle income
TWN,1987,FY89,H,High income
TWN,1988,FY90,H,High income
TWN,1989,FY91,H,High income
TWN,1990,FY92,H,High income
TWN,1991,FY93,H,High income
TWN,1992,FY94,H,High income
TWN,1993,FY95,H,High income
TWN,1994,FY96,H,High income
TWN,1995,FY97,H,High income
TWN,1996,FY98,H,High income
TWN,1997,FY99,H,High income
TWN,1998,FY00,H,High income
TWN,1999,FY01,H,High income
TWN,2000,FY02,H,High income
TWN,2001,FY03,H,High income
TWN,2002,FY04,H,High income
TWN,2003,FY05,H,High income
TWN,2004,FY06,H,High income
TWN,2005,FY07,H,High income
TWN,2006,FY08,H,High income
TWN,2007,FY09,H,High income
TWN,2008,FY10,H,High income
TWN,2009,FY11,H,High income
TWN,2010,FY12,H,High income
TWN,2011,FY13,H,High income
TWN,2012,FY14,H,High income
TWN,2013,FY15,H,High income
TWN,2014,FY16,H,High income
TWN,2015,FY17,H,High income
TWN,2016,FY18,H,High income
TWN,2017,FY19,H,High income
TWN,2018,FY20,H,High income
TWN,2019,FY21,H,High income
TWN,2020,FY22,H,High income
TWN,2021,FY23,H,High income
TWN,2022,FY24,H,High income
TWN,2023,FY25,H,High income
TWN,2024,FY26,H,High income
TWN,2025,FY27,H,High income
TZA,1987,FY89,L,Low income
TZA,1988,FY90,L,Low income
TZA,1989,FY91,L,Low income
TZA,1990,FY92,L,Low income
TZA,1991,FY93,L,Low income
TZA,1992,FY94,L,Low income
TZA,1993,FY95,L,Low income
TZA,1994,FY96,L,Low income
TZA,1995,FY97,L,Low income
TZA,1996,FY98,L,Low income
TZA,1997,FY99,L,Low income
TZA,1998,FY00,L,Low income
TZA,1999,FY01,L,Low income
TZA,2000,FY02,L,Low income
TZA,2001,FY03,L,Low income
TZA,2002,FY04,L,Low income
TZA,2003,FY05,L,Low income
TZA,2004,FY06,L,Low income
TZA,2005,FY07,L,Low income
TZA,2006,FY08,L,Low income
TZA,2007,FY09,L,Low income
TZA,2008,FY10,L,Low income
TZA,2009,FY11,L,Low income
TZA,2010,FY12,L,Low income
TZA,2011,FY13,L,Low income
TZA,2012,FY14,L,Low income
TZA,2013,FY15,L,Low income
TZA,2014,FY16,L,Low income
TZA,2015,FY17,L,Low income
TZA,2016,FY18,L,Low income
TZA,2017,FY19,L,Low income
TZA,2018,FY20,L,Low income
TZA,2019,FY21,LM,Lower middle income
TZA,2020,FY22,LM,Lower middle income
TZA,2021,FY23,LM,Lower middle income
TZA,2022,FY24,LM,Lower middle income
TZA,2023,FY25,LM,Lower middle income
TZA,2024,FY26,LM,Lower middle income
TZA,2025,FY27,LM,Lower middle income
UGA,1987,FY89,L,Low income
UGA,1988,FY90,L,Low income
UGA,1989,FY91,L,Low income
UGA,1990,FY92,L,Low income
UGA,1991,FY93,L,Low income
UGA,1992,FY94,L,Low income
UGA,1993,FY95,L,Low income
UGA,1994,FY96,L,Low income
UGA,1995,FY97,L,Low income
UGA,1996,FY98,L,Low income
UGA,1997,FY99,L,Low income
UGA,1998,FY00,L,Low income
UGA,1999,FY01,L,Low income
UGA,2000,FY02,L,Low income
UGA,2001,FY03,L,Low income
UGA,2002,FY04,L,Low income
UGA,2003,FY05,L,Low income
UGA,2004,FY06,L,Low income
UGA,2005,FY07,L,Low income
UGA,2006,FY08,L,Low income
UGA,2007,FY09,L,Low income
UGA,2008,FY10,L,Low income
UGA,2009,FY11,L,Low income
UGA,2010,FY12,L,Low income
UGA,2011,FY13,L,Low income
UGA,2012,FY14,L,Low income
UGA,2013,FY15,L,Low income
UGA,2014,FY16,L,Low income
UGA,2015,FY17,L,Low income
UGA,2016,FY18,L,Low income
UGA,2017,FY19,L,Low income
UGA,2018,FY20,L,Low income
UGA,2019,FY21,L,Low income
UGA,2020,FY22,L,Low income
UGA,2021,FY23,L,Low income
UGA,2022,FY24,L,Low income
UGA,2023,FY25,L,Low income
UGA,2024,FY26,L,Low income
UGA,2025,FY27,L,Low income
UKR,1991,FY93,LM,Lower middle income
UKR,1992,FY94,LM,Lower middle income
UKR,1993,FY95,LM,Lower middle income
UKR,1994,FY96,LM,Lower middle income
UKR,1995,FY97,LM,Lower middle income
UKR,1996,FY98,LM,Lower middle income
UKR,1997,FY99,LM,Lower middle income
UKR,1998,FY00,LM,Lower middle income
UKR,1999,FY01,L,Low income
UKR,2000,FY02,L,Low income
UKR,2001,FY03,L,Low income
UKR,2002,FY04,LM,Lower middle income
UKR,2003,FY05,LM,Lower middle income
UKR,2004,FY06,LM,Lower middle income
UKR,2005,FY07,LM,Lower middle income
UKR,2006,FY08,LM,Lower middle income
UKR,2007,FY09,LM,Lower middle income
UKR,2008,FY10,LM,Lower middle income
UKR,2009,FY11,LM,Lower middle income
UKR,2010,FY12,LM,Lower middle income
UKR,2011,FY13,LM,Lower middle income
UKR,2012,FY14,LM,Lower middle income
UKR,2013,FY15,LM,Lower middle income
UKR,2014,FY16,LM,Lower middle income
UKR,2015,FY17,LM,Lower middle income
UKR,2016,FY18,LM,Lower middle income
UKR,2017,FY19,LM,Lower middle income
UKR,2018,FY20,LM,Lower middle income
